state,district,month,risk_score,eligible,status
Madhya Pradesh,dhar,4,,True,verified
Madhya Pradesh,dhar,6,,True,verified
Madhya Pradesh,dhar,7,,True,verified
Madhya Pradesh,dhar,9,,True,verified
Madhya Pradesh,dhar,10,,True,verified
Madhya Pradesh,dhar,11,,True,verified
Madhya Pradesh,dhar,12,,True,verified
Madhya Pradesh,dindori,9,,False,verified
Madhya Pradesh,dindori,10,,False,verified
Madhya Pradesh,dindori,11,,True,verified
Madhya Pradesh,dindori,12,,False,verified
Madhya Pradesh,east nimar,5,,True,verified
Madhya Pradesh,east nimar,7,,True,verified
Madhya Pradesh,east nimar,9,,True,verified
Madhya Pradesh,east nimar,10,,True,verified
Madhya Pradesh,east nimar,11,,True,verified
Madhya Pradesh,east nimar,12,,True,verified
Madhya Pradesh,guna,4,,True,verified
Madhya Pradesh,guna,7,,True,verified
Madhya Pradesh,guna,9,,True,verified
Madhya Pradesh,guna,10,,False,verified
Madhya Pradesh,guna,11,,False,verified
Madhya Pradesh,guna,12,,True,verified
Madhya Pradesh,gwalior,3,,True,verified
Madhya Pradesh,gwalior,4,,True,verified
Madhya Pradesh,gwalior,5,,True,verified
Madhya Pradesh,gwalior,6,,True,verified
Madhya Pradesh,gwalior,7,,True,verified
Madhya Pradesh,gwalior,9,,True,verified
Madhya Pradesh,gwalior,10,,True,verified
Madhya Pradesh,gwalior,11,,True,verified
Madhya Pradesh,gwalior,12,,True,verified
Madhya Pradesh,harda,9,,True,verified
Madhya Pradesh,harda,10,,True,verified
Madhya Pradesh,harda,11,,True,verified
Madhya Pradesh,harda,12,,True,verified
Madhya Pradesh,hoshangabad,7,,True,verified
Madhya Pradesh,hoshangabad,9,,True,verified
Madhya Pradesh,hoshangabad,10,,True,verified
Madhya Pradesh,hoshangabad,11,,True,verified
Madhya Pradesh,hoshangabad,12,,True,verified
Madhya Pradesh,indore,4,,True,verified
Madhya Pradesh,indore,5,,True,verified
Madhya Pradesh,indore,6,,True,verified
Madhya Pradesh,indore,7,,True,verified
Madhya Pradesh,indore,9,,True,verified
Madhya Pradesh,indore,10,,True,verified
Madhya Pradesh,indore,11,,True,verified
Madhya Pradesh,indore,12,,True,verified
Madhya Pradesh,jabalpur,4,,True,verified
Madhya Pradesh,jabalpur,7,,True,verified
Madhya Pradesh,jabalpur,9,,True,verified
Madhya Pradesh,jabalpur,10,,False,verified
Madhya Pradesh,jabalpur,11,,True,verified
Madhya Pradesh,jabalpur,12,,True,verified
Madhya Pradesh,jhabua,4,,True,verified
Madhya Pradesh,jhabua,5,,True,verified
Madhya Pradesh,jhabua,6,,True,verified
Madhya Pradesh,jhabua,7,,True,verified
Madhya Pradesh,jhabua,9,,True,verified
Madhya Pradesh,jhabua,10,,True,verified
Madhya Pradesh,jhabua,11,,True,verified
Madhya Pradesh,jhabua,12,,True,verified
Madhya Pradesh,katni,3,,True,verified
Madhya Pradesh,katni,4,,True,verified
Madhya Pradesh,katni,6,,True,verified
Madhya Pradesh,katni,7,,True,verified
Madhya Pradesh,katni,9,,True,verified
Madhya Pradesh,katni,10,,True,verified
Madhya Pradesh,katni,11,,True,verified
Madhya Pradesh,katni,12,,True,verified
Madhya Pradesh,khandwa,4,,True,verified
Madhya Pradesh,khandwa,9,,False,verified
Madhya Pradesh,khandwa,10,,False,verified
Madhya Pradesh,khandwa,11,,True,verified
Madhya Pradesh,khandwa,12,,True,verified
Madhya Pradesh,khargone,4,,True,verified
Madhya Pradesh,khargone,5,,True,verified
Madhya Pradesh,khargone,6,,True,verified
Madhya Pradesh,khargone,7,,True,verified
Madhya Pradesh,khargone,9,,True,verified
Madhya Pradesh,khargone,10,,True,verified
Madhya Pradesh,khargone,11,,True,verified
Madhya Pradesh,khargone,12,,True,verified
Madhya Pradesh,mandla,9,,False,verified
Madhya Pradesh,mandla,10,,True,verified
Madhya Pradesh,mandla,11,,True,verified
Madhya Pradesh,mandla,12,,True,verified
Madhya Pradesh,mandsaur,9,,True,verified
Madhya Pradesh,mandsaur,10,,True,verified
Madhya Pradesh,mandsaur,11,,True,verified
Madhya Pradesh,mandsaur,12,,True,verified
Madhya Pradesh,morena,4,,True,verified
Madhya Pradesh,morena,5,,True,verified
Madhya Pradesh,morena,6,,True,verified
Madhya Pradesh,morena,7,,True,verified
Madhya Pradesh,morena,9,,True,verified
Madhya Pradesh,morena,10,,True,verified
Madhya Pradesh,morena,11,,True,verified
Madhya Pradesh,morena,12,,True,verified
Madhya Pradesh,narsinghpur,7,,True,verified
Madhya Pradesh,narsinghpur,9,,True,verified
Madhya Pradesh,narsinghpur,10,,True,verified
Madhya Pradesh,narsinghpur,11,,True,verified
Madhya Pradesh,narsinghpur,12,,True,verified
Madhya Pradesh,neemuch,9,,True,verified
Madhya Pradesh,neemuch,10,,False,verified
Madhya Pradesh,neemuch,11,,True,verified
Madhya Pradesh,neemuch,12,,True,verified
Madhya Pradesh,niwari,9,,False,verified
Madhya Pradesh,niwari,10,,False,verified
Madhya Pradesh,niwari,11,,False,verified
Madhya Pradesh,niwari,12,,True,verified
Madhya Pradesh,panna,4,,True,verified
Madhya Pradesh,panna,5,,True,verified
Madhya Pradesh,panna,7,,True,verified
Madhya Pradesh,panna,9,,True,verified
Madhya Pradesh,panna,10,,True,verified
Madhya Pradesh,panna,11,,True,verified
Madhya Pradesh,panna,12,,True,verified
Madhya Pradesh,raisen,4,,True,verified
Madhya Pradesh,raisen,9,,True,verified
Madhya Pradesh,raisen,10,,True,verified
Madhya Pradesh,raisen,11,,True,verified
Madhya Pradesh,raisen,12,,True,verified
Madhya Pradesh,rajgarh,9,,True,verified
Madhya Pradesh,rajgarh,10,,True,verified
Madhya Pradesh,rajgarh,11,,True,verified
Madhya Pradesh,rajgarh,12,,True,verified
Madhya Pradesh,ratlam,9,,True,verified
Madhya Pradesh,ratlam,10,,True,verified
Madhya Pradesh,ratlam,11,,True,verified
Madhya Pradesh,ratlam,12,,True,verified
Madhya Pradesh,rewa,9,,True,verified
Madhya Pradesh,rewa,10,,True,verified
Madhya Pradesh,rewa,11,,True,verified
Madhya Pradesh,rewa,12,,True,verified
Madhya Pradesh,sagar,4,,True,verified
Madhya Pradesh,sagar,6,,True,verified
Madhya Pradesh,sagar,7,,True,verified
Madhya Pradesh,sagar,9,,True,verified
Madhya Pradesh,sagar,10,,True,verified
Madhya Pradesh,sagar,11,,True,verified
Madhya Pradesh,sagar,12,,True,verified
Madhya Pradesh,satna,4,,True,verified
Madhya Pradesh,satna,7,,True,verified
Madhya Pradesh,satna,9,,True,verified
Madhya Pradesh,satna,10,,True,verified
Madhya Pradesh,satna,11,,True,verified
Madhya Pradesh,satna,12,,True,verified
Madhya Pradesh,sehore,7,,True,verified
Madhya Pradesh,sehore,9,,True,verified
Madhya Pradesh,sehore,10,,True,verified
Madhya Pradesh,sehore,11,,True,verified
Madhya Pradesh,sehore,12,,True,verified
Madhya Pradesh,seoni,9,,False,verified
Madhya Pradesh,seoni,10,,True,verified
Madhya Pradesh,seoni,11,,True,verified
Madhya Pradesh,seoni,12,,True,verified
Madhya Pradesh,shahdol,9,,True,verified
Madhya Pradesh,shahdol,10,,True,verified
Madhya Pradesh,shahdol,11,,True,verified
Madhya Pradesh,shahdol,12,,True,verified
Madhya Pradesh,shajapur,9,,True,verified
Madhya Pradesh,shajapur,10,,True,verified
Madhya Pradesh,shajapur,11,,True,verified
Madhya Pradesh,shajapur,12,,True,verified
Madhya Pradesh,sheopur,4,,True,verified
Madhya Pradesh,sheopur,6,,True,verified
Madhya Pradesh,sheopur,7,,True,verified
Madhya Pradesh,sheopur,9,,True,verified
Madhya Pradesh,sheopur,10,,True,verified
Madhya Pradesh,sheopur,11,,True,verified
Madhya Pradesh,sheopur,12,,True,verified
Madhya Pradesh,shivpuri,4,,True,verified
Madhya Pradesh,shivpuri,6,,True,verified
Madhya Pradesh,shivpuri,7,,True,verified
Madhya Pradesh,shivpuri,9,,True,verified
Madhya Pradesh,shivpuri,10,,True,verified
Madhya Pradesh,shivpuri,11,,True,verified
Madhya Pradesh,shivpuri,12,,True,verified
Madhya Pradesh,sidhi,9,,True,verified
Madhya Pradesh,sidhi,10,,True,verified
Madhya Pradesh,sidhi,11,,True,verified
Madhya Pradesh,sidhi,12,,True,verified
Madhya Pradesh,singrauli,9,,True,verified
Madhya Pradesh,singrauli,10,,False,verified
Madhya Pradesh,singrauli,11,,True,verified
Madhya Pradesh,singrauli,12,,True,verified
Madhya Pradesh,tikamgarh,9,,True,verified
Madhya Pradesh,tikamgarh,10,,True,verified
Madhya Pradesh,tikamgarh,11,,True,verified
Madhya Pradesh,tikamgarh,12,,True,verified
Madhya Pradesh,ujjain,9,,True,verified
Madhya Pradesh,ujjain,10,,True,verified
Madhya Pradesh,ujjain,11,,True,verified
Madhya Pradesh,ujjain,12,,True,verified
Madhya Pradesh,umaria,9,,True,verified
Madhya Pradesh,umaria,10,,False,verified
Madhya Pradesh,umaria,11,,True,verified
Madhya Pradesh,umaria,12,,True,verified
Madhya Pradesh,vidisha,4,,True,verified
Madhya Pradesh,vidisha,5,,True,verified
Madhya Pradesh,vidisha,7,,True,verified
Madhya Pradesh,vidisha,9,,True,verified
Madhya Pradesh,vidisha,10,,True,verified
Madhya Pradesh,vidisha,11,,True,verified
Madhya Pradesh,vidisha,12,,True,verified
Maharashtra,ahmadnagar,4,,True,verified
Maharashtra,ahmadnagar,7,,True,verified
Maharashtra,ahmadnagar,9,,True,verified
Maharashtra,ahmadnagar,10,,True,verified
Maharashtra,ahmadnagar,11,,True,verified
Maharashtra,ahmadnagar,12,,True,verified
Maharashtra,akola,7,,True,verified
Maharashtra,akola,9,,False,verified
Maharashtra,akola,10,,True,verified
Maharashtra,akola,11,,True,verified
Maharashtra,akola,12,,True,verified
Maharashtra,amravati,6,,True,verified
Maharashtra,amravati,7,,True,verified
Maharashtra,amravati,9,,True,verified
Maharashtra,amravati,10,,True,verified
Maharashtra,amravati,11,,True,verified
Maharashtra,amravati,12,,True,verified
Maharashtra,aurangabad,3,,True,verified
Maharashtra,aurangabad,4,,True,verified
Maharashtra,aurangabad,7,,True,verified
Maharashtra,aurangabad,9,,True,verified
Maharashtra,aurangabad,10,,True,verified
Maharashtra,aurangabad,11,,True,verified
Maharashtra,aurangabad,12,,True,verified
Maharashtra,beed,4,,True,verified
Maharashtra,beed,5,,True,verified
Maharashtra,beed,6,,True,verified
Maharashtra,beed,7,,True,verified
Maharashtra,beed,9,,True,verified
Maharashtra,beed,10,,True,verified
Maharashtra,beed,11,,True,verified
Maharashtra,beed,12,,True,verified
Maharashtra,bhandara,9,,True,verified
Maharashtra,bhandara,10,,True,verified
Maharashtra,bhandara,11,,True,verified
Maharashtra,bhandara,12,,False,verified
Maharashtra,buldhana,6,,True,verified
Maharashtra,buldhana,7,,True,verified
Maharashtra,buldhana,9,,True,verified
Maharashtra,buldhana,10,,True,verified
Maharashtra,buldhana,11,,True,verified
Maharashtra,buldhana,12,,True,verified
Maharashtra,chandrapur,4,,True,verified
Maharashtra,chandrapur,6,,True,verified
Maharashtra,chandrapur,7,,True,verified
Maharashtra,chandrapur,9,,True,verified
Maharashtra,chandrapur,10,,True,verified
Maharashtra,chandrapur,11,,True,verified
Maharashtra,chandrapur,12,,True,verified
Maharashtra,dhule,5,,True,verified
Maharashtra,dhule,6,,True,verified
Maharashtra,dhule,7,,True,verified
Maharashtra,dhule,9,,True,verified
Maharashtra,dhule,10,,True,verified
Maharashtra,dhule,11,,True,verified
Maharashtra,dhule,12,,True,verified
Maharashtra,gadchiroli,9,,True,verified
Maharashtra,gadchiroli,10,,True,verified
Maharashtra,gadchiroli,11,,True,verified
Maharashtra,gadchiroli,12,,True,verified
Maharashtra,gondiya,9,,True,verified
Maharashtra,gondiya,10,,False,verified
Maharashtra,gondiya,11,,True,verified
Maharashtra,gondiya,12,,True,verified
Maharashtra,hingoli,4,,True,verified
Maharashtra,hingoli,5,,True,verified
Maharashtra,hingoli,7,,True,verified
Maharashtra,hingoli,9,,True,verified
Maharashtra,hingoli,10,,True,verified
Maharashtra,hingoli,11,,True,verified
Maharashtra,hingoli,12,,True,verified
Maharashtra,jalgaon,4,,True,verified
Maharashtra,jalgaon,5,,True,verified
Maharashtra,jalgaon,7,,True,verified
Maharashtra,jalgaon,9,,True,verified
Maharashtra,jalgaon,10,,True,verified
Maharashtra,jalgaon,11,,True,verified
Maharashtra,jalgaon,12,,True,verified
Maharashtra,jalna,9,,True,verified
Maharashtra,jalna,10,,False,verified
Maharashtra,jalna,11,,True,verified
Maharashtra,jalna,12,,True,verified
Maharashtra,kolhapur,9,,True,verified
Maharashtra,kolhapur,10,,True,verified
Maharashtra,kolhapur,11,,True,verified
Maharashtra,kolhapur,12,,True,verified
Maharashtra,latur,4,,True,verified
Maharashtra,latur,6,,True,verified
Maharashtra,latur,7,,True,verified
Maharashtra,latur,9,,True,verified
Maharashtra,latur,10,,True,verified
Maharashtra,latur,11,,True,verified
Maharashtra,latur,12,,True,verified
Maharashtra,mumbai,5,,True,verified
Maharashtra,mumbai,7,,True,verified
Maharashtra,mumbai,9,,True,verified
Maharashtra,mumbai,10,,True,verified
Maharashtra,mumbai,11,,True,verified
Maharashtra,mumbai,12,,True,verified
Maharashtra,mumbai city,7,,True,verified
Maharashtra,mumbai city,9,,True,verified
Maharashtra,mumbai city,10,,True,verified
Maharashtra,mumbai city,11,,True,verified
Maharashtra,mumbai city,12,,True,verified
Maharashtra,mumbai suburban,4,,True,verified
Maharashtra,mumbai suburban,5,,True,verified
Maharashtra,mumbai suburban,7,,True,verified
Maharashtra,mumbai suburban,9,,True,verified
Maharashtra,mumbai suburban,10,,True,verified
Maharashtra,mumbai suburban,11,,True,verified
Maharashtra,mumbai suburban,12,,True,verified
Maharashtra,nagpur,4,,True,verified
Maharashtra,nagpur,5,,True,verified
Maharashtra,nagpur,7,,True,verified
Maharashtra,nagpur,9,,True,verified
Maharashtra,nagpur,10,,True,verified
Maharashtra,nagpur,11,,True,verified
Maharashtra,nagpur,12,,True,verified
Maharashtra,nanded,4,,True,verified
Maharashtra,nanded,5,,True,verified
Maharashtra,nanded,6,,True,verified
Maharashtra,nanded,7,,True,verified
Maharashtra,nanded,9,,True,verified
Maharashtra,nanded,10,,True,verified
Maharashtra,nanded,11,,True,verified
Maharashtra,nanded,12,,True,verified
Maharashtra,nandurbar,4,,True,verified
Maharashtra,nandurbar,5,,True,verified
Maharashtra,nandurbar,7,,True,verified
Maharashtra,nandurbar,9,,True,verified
Maharashtra,nandurbar,10,,True,verified
Maharashtra,nandurbar,11,,True,verified
Maharashtra,nandurbar,12,,True,verified
Maharashtra,nashik,5,,True,verified
Maharashtra,nashik,7,,True,verified
Maharashtra,nashik,9,,True,verified
Maharashtra,nashik,10,,True,verified
Maharashtra,nashik,11,,True,verified
Maharashtra,nashik,12,,True,verified
Maharashtra,osmanabad,7,,True,verified
Maharashtra,osmanabad,9,,False,verified
Maharashtra,osmanabad,10,,True,verified
Maharashtra,osmanabad,11,,True,verified
Maharashtra,osmanabad,12,,False,verified
Maharashtra,palghar,4,,True,verified
Maharashtra,palghar,5,,True,verified
Maharashtra,palghar,6,,True,verified
Maharashtra,palghar,7,,True,verified
Maharashtra,palghar,9,,True,verified
Maharashtra,palghar,10,,True,verified
Maharashtra,palghar,11,,True,verified
Maharashtra,palghar,12,,True,verified
Maharashtra,parbhani,3,,True,verified
Maharashtra,parbhani,4,,True,verified
Maharashtra,parbhani,5,,True,verified
Maharashtra,parbhani,9,,True,verified
Maharashtra,parbhani,10,,True,verified
Maharashtra,parbhani,11,,True,verified
Maharashtra,parbhani,12,,True,verified
Maharashtra,pune,4,,True,verified
Maharashtra,pune,5,,True,verified
Maharashtra,pune,6,,True,verified
Maharashtra,pune,7,,True,verified
Maharashtra,pune,9,,True,verified
Maharashtra,pune,10,,True,verified
Maharashtra,pune,11,,True,verified
Maharashtra,pune,12,,True,verified
Maharashtra,raigad,9,,False,verified
Maharashtra,raigad,10,,False,verified
Maharashtra,raigad,11,,False,verified
Maharashtra,raigad,12,,True,verified
Maharashtra,raigarh,4,,True,verified
Maharashtra,raigarh,7,,True,verified
Maharashtra,raigarh,9,,True,verified
Maharashtra,raigarh,10,,True,verified
Maharashtra,raigarh,11,,True,verified
Maharashtra,raigarh,12,,True,verified
Maharashtra,ratnagiri,9,,True,verified
Maharashtra,ratnagiri,10,,True,verified
Maharashtra,ratnagiri,11,,True,verified
Maharashtra,ratnagiri,12,,True,verified
Maharashtra,sangli,5,,True,verified
Maharashtra,sangli,6,,True,verified
Maharashtra,sangli,7,,True,verified
Maharashtra,sangli,9,,True,verified
Maharashtra,sangli,10,,True,verified
Maharashtra,sangli,11,,True,verified
Maharashtra,sangli,12,,True,verified
Maharashtra,satara,4,,True,verified
Maharashtra,satara,5,,True,verified
Maharashtra,satara,6,,True,verified
Maharashtra,satara,7,,True,verified
Maharashtra,satara,9,,True,verified
Maharashtra,satara,10,,True,verified
Maharashtra,satara,11,,True,verified
Maharashtra,satara,12,,True,verified
Maharashtra,sindhudurg,9,,True,verified
Maharashtra,sindhudurg,10,,True,verified
Maharashtra,sindhudurg,11,,True,verified
Maharashtra,sindhudurg,12,,True,verified
Maharashtra,solapur,4,,True,verified
Maharashtra,solapur,5,,True,verified
Maharashtra,solapur,7,,True,verified
Maharashtra,solapur,9,,True,verified
Maharashtra,solapur,10,,True,verified
Maharashtra,solapur,11,,True,verified
Maharashtra,solapur,12,,True,verified
Maharashtra,thane,3,,True,verified
Maharashtra,thane,4,,True,verified
Maharashtra,thane,5,,True,verified
Maharashtra,thane,6,,True,verified
Maharashtra,thane,7,,True,verified
Maharashtra,thane,9,,True,verified
Maharashtra,thane,10,,True,verified
Maharashtra,thane,11,,True,verified
Maharashtra,thane,12,,True,verified
Maharashtra,wardha,9,,True,verified
Maharashtra,wardha,10,,False,verified
Maharashtra,wardha,11,,True,verified
Maharashtra,wardha,12,,False,verified
Maharashtra,washim,5,,True,verified
Maharashtra,washim,7,,True,verified
Maharashtra,washim,9,,True,verified
Maharashtra,washim,10,,True,verified
Maharashtra,washim,11,,True,verified
Maharashtra,washim,12,,False,verified
Maharashtra,yavatmal,5,,True,verified
Maharashtra,yavatmal,7,,True,verified
Maharashtra,yavatmal,9,,True,verified
Maharashtra,yavatmal,10,,True,verified
Maharashtra,yavatmal,11,,True,verified
Maharashtra,yavatmal,12,,True,verified
Manipur,bishnupur,5,,True,verified
Manipur,bishnupur,9,,True,verified
Manipur,bishnupur,10,,True,verified
Manipur,bishnupur,11,,True,verified
Manipur,bishnupur,12,,False,verified
Manipur,chandel,9,,True,verified
Manipur,chandel,10,,True,verified
Manipur,chandel,11,,True,verified
Manipur,chandel,12,,False,verified
Manipur,churachandpur,4,,True,verified
Manipur,churachandpur,6,,True,verified
Manipur,churachandpur,7,,True,verified
Manipur,churachandpur,9,,True,verified
Manipur,churachandpur,10,,True,verified
Manipur,churachandpur,11,,True,verified
Manipur,churachandpur,12,,True,verified
Manipur,imphal east,9,,True,verified
Manipur,imphal east,10,,True,verified
Manipur,imphal east,11,,True,verified
Manipur,imphal east,12,,True,verified
Manipur,imphal west,5,,True,verified
Manipur,imphal west,9,,True,verified
Manipur,imphal west,10,,True,verified
Manipur,imphal west,11,,True,verified
Manipur,imphal west,12,,False,verified
Manipur,pherzawl,9,,False,verified
Manipur,pherzawl,11,,False,verified
Manipur,pherzawl,12,,False,verified
Manipur,senapati,9,,True,verified
Manipur,senapati,10,,True,verified
Manipur,senapati,11,,True,verified
Manipur,senapati,12,,True,verified
Manipur,tamenglong,9,,True,verified
Manipur,tamenglong,10,,True,verified
Manipur,tamenglong,11,,True,verified
Manipur,tamenglong,12,,False,verified
Manipur,thoubal,9,,True,verified
Manipur,thoubal,10,,True,verified
Manipur,thoubal,11,,True,verified
Manipur,thoubal,12,,False,verified
Manipur,tuensang,10,,False,verified
Manipur,ukhrul,9,,True,verified
Manipur,ukhrul,10,,True,verified
Manipur,ukhrul,11,,True,verified
Manipur,ukhrul,12,,True,verified
Meghalaya,east garo hills,4,,True,verified
Meghalaya,east garo hills,5,,True,verified
Meghalaya,east garo hills,6,,True,verified
Meghalaya,east garo hills,7,,True,verified
Meghalaya,east garo hills,9,,True,verified
Meghalaya,east garo hills,10,,True,verified
Meghalaya,east garo hills,11,,True,verified
Meghalaya,east garo hills,12,,True,verified
Meghalaya,east jaintia hills,4,,True,verified
Meghalaya,east jaintia hills,5,,True,verified
Meghalaya,east jaintia hills,6,,True,verified
Meghalaya,east jaintia hills,7,,True,verified
Meghalaya,east jaintia hills,9,,True,verified
Meghalaya,east jaintia hills,10,,True,verified
Meghalaya,east jaintia hills,11,,True,verified
Meghalaya,east jaintia hills,12,,True,verified
Meghalaya,east khasi hills,3,,True,verified
Meghalaya,east khasi hills,4,,True,verified
Meghalaya,east khasi hills,5,,True,verified
Meghalaya,east khasi hills,6,,True,verified
Meghalaya,east khasi hills,7,,True,verified
Meghalaya,east khasi hills,9,,True,verified
Meghalaya,east khasi hills,10,,True,verified
Meghalaya,east khasi hills,11,,True,verified
Meghalaya,east khasi hills,12,,True,verified
Meghalaya,goalpara,9,,False,verified
Meghalaya,goalpara,10,,False,verified
Meghalaya,goalpara,11,,False,verified
Meghalaya,goalpara,12,,True,verified
Meghalaya,kamrup,9,,True,verified
Meghalaya,kamrup,10,,False,verified
Meghalaya,kamrup,11,,True,verified
Meghalaya,north garo hills,4,,True,verified
Meghalaya,north garo hills,7,,True,verified
Meghalaya,north garo hills,9,,True,verified
Meghalaya,north garo hills,10,,True,verified
Meghalaya,north garo hills,11,,True,verified
Meghalaya,north garo hills,12,,True,verified
Meghalaya,ri bhoi,3,,True,verified
Meghalaya,ri bhoi,4,,True,verified
Meghalaya,ri bhoi,5,,True,verified
Meghalaya,ri bhoi,6,,True,verified
Meghalaya,ri bhoi,7,,True,verified
Meghalaya,ri bhoi,9,,True,verified
Meghalaya,ri bhoi,10,,True,verified
Meghalaya,ri bhoi,11,,True,verified
Meghalaya,ri bhoi,12,,True,verified
Meghalaya,south garo hills,4,,True,verified
Meghalaya,south garo hills,5,,True,verified
Meghalaya,south garo hills,6,,True,verified
Meghalaya,south garo hills,7,,True,verified
Meghalaya,south garo hills,9,,True,verified
Meghalaya,south garo hills,10,,True,verified
Meghalaya,south garo hills,11,,True,verified
Meghalaya,south garo hills,12,,False,verified
Meghalaya,south west garo hills,4,,True,verified
Meghalaya,south west garo hills,5,,True,verified
Meghalaya,south west garo hills,6,,True,verified
Meghalaya,south west garo hills,7,,True,verified
Meghalaya,south west garo hills,9,,True,verified
Meghalaya,south west garo hills,10,,True,verified
Meghalaya,south west garo hills,11,,True,verified
Meghalaya,south west garo hills,12,,True,verified
Meghalaya,south west khasi hills,4,,True,verified
Meghalaya,south west khasi hills,5,,True,verified
Meghalaya,south west khasi hills,6,,True,verified
Meghalaya,south west khasi hills,7,,True,verified
Meghalaya,south west khasi hills,9,,True,verified
Meghalaya,south west khasi hills,10,,True,verified
Meghalaya,south west khasi hills,11,,True,verified
Meghalaya,south west khasi hills,12,,True,verified
Meghalaya,west garo hills,4,,True,verified
Meghalaya,west garo hills,5,,True,verified
Meghalaya,west garo hills,6,,True,verified
Meghalaya,west garo hills,7,,True,verified
Meghalaya,west garo hills,9,,True,verified
Meghalaya,west garo hills,10,,True,verified
Meghalaya,west garo hills,11,,True,verified
Meghalaya,west garo hills,12,,True,verified
Meghalaya,west jaintia hills,3,,True,verified
Meghalaya,west jaintia hills,4,,True,verified
Meghalaya,west jaintia hills,5,,True,verified
Meghalaya,west jaintia hills,6,,True,verified
Meghalaya,west jaintia hills,7,,True,verified
Meghalaya,west jaintia hills,9,,True,verified
Meghalaya,west jaintia hills,10,,True,verified
Meghalaya,west jaintia hills,11,,True,verified
Meghalaya,west jaintia hills,12,,True,verified
Meghalaya,west khasi hills,3,,True,verified
Meghalaya,west khasi hills,4,,True,verified
Meghalaya,west khasi hills,5,,True,verified
Meghalaya,west khasi hills,6,,True,verified
Meghalaya,west khasi hills,7,,True,verified
Meghalaya,west khasi hills,9,,True,verified
Meghalaya,west khasi hills,10,,True,verified
Meghalaya,west khasi hills,11,,True,verified
Meghalaya,west khasi hills,12,,True,verified
Mizoram,aizawl,9,,True,verified
Mizoram,aizawl,10,,True,verified
Mizoram,aizawl,11,,True,verified
Mizoram,aizawl,12,,True,verified
Mizoram,champhai,4,,True,verified
Mizoram,champhai,6,,True,verified
Mizoram,champhai,7,,True,verified
Mizoram,champhai,9,,False,verified
Mizoram,champhai,10,,True,verified
Mizoram,champhai,11,,True,verified
Mizoram,champhai,12,,True,verified
Mizoram,kolasib,7,,True,verified
Mizoram,kolasib,9,,True,verified
Mizoram,kolasib,10,,True,verified
Mizoram,kolasib,11,,True,verified
Mizoram,kolasib,12,,False,verified
Mizoram,lawngtlai,5,,True,verified
Mizoram,lawngtlai,6,,True,verified
Mizoram,lawngtlai,7,,True,verified
Mizoram,lawngtlai,9,,True,verified
Mizoram,lawngtlai,10,,True,verified
Mizoram,lawngtlai,11,,True,verified
Mizoram,lawngtlai,12,,False,verified
Mizoram,lunglei,5,,True,verified
Mizoram,lunglei,9,,True,verified
Mizoram,lunglei,10,,False,verified
Mizoram,lunglei,11,,True,verified
Mizoram,lunglei,12,,True,verified
Mizoram,mamit,9,,False,verified
Mizoram,mamit,10,,True,verified
Mizoram,mamit,11,,False,verified
Mizoram,mamit,12,,False,verified
Mizoram,mammit,9,,False,verified
Mizoram,mammit,10,,False,verified
Mizoram,mammit,11,,False,verified
Mizoram,mammit,12,,False,verified
Mizoram,saiha,5,,True,verified
Mizoram,saiha,7,,True,verified
Mizoram,saiha,9,,True,verified
Mizoram,saiha,10,,True,verified
Mizoram,saiha,11,,True,verified
Mizoram,saiha,12,,False,verified
Mizoram,serchhip,9,,True,verified
Mizoram,serchhip,10,,True,verified
Mizoram,serchhip,11,,True,verified
Mizoram,serchhip,12,,False,verified
Nagaland,dimapur,4,,True,verified
Nagaland,dimapur,5,,True,verified
Nagaland,dimapur,6,,True,verified
Nagaland,dimapur,7,,True,verified
Nagaland,dimapur,9,,True,verified
Nagaland,dimapur,10,,True,verified
Nagaland,dimapur,11,,True,verified
Nagaland,dimapur,12,,True,verified
Nagaland,kiphire,7,,True,verified
Nagaland,kiphire,9,,True,verified
Nagaland,kiphire,10,,True,verified
Nagaland,kiphire,11,,True,verified
Nagaland,kiphire,12,,True,verified
Nagaland,kohima,4,,True,verified
Nagaland,kohima,7,,True,verified
Nagaland,kohima,9,,True,verified
Nagaland,kohima,10,,True,verified
Nagaland,kohima,11,,True,verified
Nagaland,kohima,12,,False,verified
Nagaland,longleng,4,,True,verified
Nagaland,longleng,7,,True,verified
Nagaland,longleng,9,,True,verified
Nagaland,longleng,10,,False,verified
Nagaland,longleng,11,,True,verified
Nagaland,longleng,12,,False,verified
Nagaland,mokokchung,7,,True,verified
Nagaland,mokokchung,9,,True,verified
Nagaland,mokokchung,10,,True,verified
Nagaland,mokokchung,11,,True,verified
Nagaland,mokokchung,12,,True,verified
Nagaland,mon,6,,True,verified
Nagaland,mon,7,,True,verified
Nagaland,mon,9,,True,verified
Nagaland,mon,10,,True,verified
Nagaland,mon,11,,True,verified
Nagaland,mon,12,,True,verified
Nagaland,noklak,4,,True,verified
Nagaland,noklak,7,,True,verified
Nagaland,noklak,9,,True,verified
Nagaland,noklak,10,,True,verified
Nagaland,noklak,11,,True,verified
Nagaland,noklak,12,,False,verified
Nagaland,peren,4,,True,verified
Nagaland,peren,5,,True,verified
Nagaland,peren,6,,True,verified
Nagaland,peren,7,,True,verified
Nagaland,peren,9,,True,verified
Nagaland,peren,10,,True,verified
Nagaland,peren,11,,True,verified
